LBE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS
Cecil,01,35A,005-002,OTHER PARTIES,5,4,0,0,23
Cecil,01,35A,005-002,REPUBLICAN,532,126,15,5,1069
Cecil,01,35A,005-002,UNAFFILIATED,150,39,7,1,522
Cecil,01,36,005-003,DEMOCRAT,501,256,35,6,1280
Cecil,01,36,005-003,GREEN,3,1,1,0,6
Cecil,01,36,005-003,LIBERTARIAN,9,4,0,0,29
Cecil,01,36,005-003,OTHER PARTIES,11,5,0,0,33
Cecil,01,36,005-003,REPUBLICAN,1035,426,43,2,2263
Cecil,01,36,005-003,UNAFFILIATED,349,112,10,2,1005
Cecil,01,35A,005-004,DEMOCRAT,257,67,9,3,706
Cecil,01,35A,005-004,GREEN,1,0,0,0,5
Cecil,01,35A,005-004,LIBERTARIAN,7,0,1,0,18
Cecil,01,35A,005-004,OTHER PARTIES,6,2,1,0,18
Cecil,01,35A,005-004,REPUBLICAN,247,72,7,3,672
Cecil,01,35A,005-004,UNAFFILIATED,115,27,5,1,475
Cecil,01,35B,005-005,DEMOCRAT,402,153,20,7,1173
Cecil,01,35B,005-005,GREEN,1,1,0,0,9
Cecil,01,35B,005-005,LIBERTARIAN,10,3,0,0,30
Cecil,01,35B,005-005,OTHER PARTIES,7,6,3,1,31
Cecil,01,35B,005-005,REPUBLICAN,783,216,15,12,1776
Cecil,01,35B,005-005,UNAFFILIATED,270,63,9,2,917
Cecil,01,36,005-006,DEMOCRAT,78,61,11,0,219
Cecil,01,36,005-006,GREEN,2,1,0,0,5
Cecil,01,36,005-006,LIBERTARIAN,1,1,0,0,3
Cecil,01,36,005-006,OTHER PARTIES,1,1,0,0,3
Cecil,01,36,005-006,REPUBLICAN,134,61,5,2,322
Cecil,01,36,005-006,UNAFFILIATED,35,16,4,1,149
Cecil,01,35A,006-001,DEMOCRAT,394,71,22,9,883
Cecil,01,35A,006-001,GREEN,3,0,0,0,6
Cecil,01,35A,006-001,LIBERTARIAN,11,1,1,2,26
Cecil,01,35A,006-001,OTHER PARTIES,8,4,0,1,22
Cecil,01,35A,006-001,REPUBLICAN,969,127,32,13,1761
Cecil,01,35A,006-001,UNAFFILIATED,189,31,10,2,661
Cecil,01,35B,006-002,DEMOCRAT,360,78,21,2,782
Cecil,01,35B,006-002,GREEN,1,0,0,0,4
Cecil,01,35B,006-002,LIBERTARIAN,8,0,1,0,13
Cecil,01,35B,006-002,OTHER PARTIES,12,2,3,1,31
Cecil,01,35B,006-002,REPUBLICAN,837,135,21,3,1517
Cecil,01,35B,006-002,UNAFFILIATED,205,28,14,3,613
Cecil,01,35B,006-003,DEMOCRAT,76,20,2,0,170
Cecil,01,35B,006-003,GREEN,0,0,0,0,0
Cecil,01,35B,006-003,LIBERTARIAN,1,0,0,0,1
Cecil,01,35B,006-003,OTHER PARTIES,0,0,1,0,2
Cecil,01,35B,006-003,REPUBLICAN,244,26,9,0,426
Cecil,01,35B,006-003,UNAFFILIATED,52,13,2,0,150
Cecil,01,35B,007-001,DEMOCRAT,347,110,21,5,850
Cecil,01,35B,007-001,GREEN,2,2,0,0,6
Cecil,01,35B,007-001,LIBERTARIAN,10,2,2,0,21
Cecil,01,35B,007-001,OTHER PARTIES,18,2,4,0,35
Cecil,01,35B,007-001,REPUBLICAN,765,154,37,1,1467
Cecil,01,35B,007-001,UNAFFILIATED,215,44,7,3,665
Cecil,01,35A,007-002,DEMOCRAT,589,103,27,5,1308
Cecil,01,35A,007-002,GREEN,1,1,0,0,6
Cecil,01,35A,007-002,LIBERTARIAN,3,1,0,0,22
Cecil,01,35A,007-002,OTHER PARTIES,8,2,1,1,23
Cecil,01,35A,007-002,REPUBLICAN,669,104,20,8,1276
Cecil,01,35A,007-002,UNAFFILIATED,205,48,6,9,647
Cecil,01,35A,007-003,DEMOCRAT,108,33,3,3,258
Cecil,01,35A,007-003,GREEN,0,0,0,0,3
Cecil,01,35A,007-003,LIBERTARIAN,3,0,0,0,6
Cecil,01,35A,007-003,OTHER PARTIES,2,0,0,0,5
Cecil,01,35A,007-003,REPUBLICAN,153,31,1,1,304
Cecil,01,35A,007-003,UNAFFILIATED,50,8,0,0,172
Cecil,01,35B,007-004,DEMOCRAT,42,12,4,0,112
Cecil,01,35B,007-004,GREEN,0,0,0,0,1
Cecil,01,35B,007-004,LIBERTARIAN,0,0,0,0,0
Cecil,01,35B,007-004,OTHER PARTIES,0,0,0,0,1
Cecil,01,35B,007-004,REPUBLICAN,96,18,5,0,196
Cecil,01,35B,007-004,UNAFFILIATED,27,7,4,0,86
Cecil,01,35B,008-001,DEMOCRAT,277,27,13,3,625
Cecil,01,35B,008-001,GREEN,3,0,0,0,7
Cecil,01,35B,008-001,LIBERTARIAN,3,1,0,1,11
Cecil,01,35B,008-001,OTHER PARTIES,8,1,2,0,27
Cecil,01,35B,008-001,REPUBLICAN,797,76,23,6,1415
Cecil,01,35B,008-001,UNAFFILIATED,200,16,3,1,547
Cecil,01,35A,009-001,DEMOCRAT,216,48,19,3,469
Cecil,01,35A,009-001,GREEN,1,0,0,0,1
Cecil,01,35A,009-001,LIBERTARIAN,3,0,0,0,11
Cecil,01,35A,009-001,OTHER PARTIES,6,3,0,0,15
Cecil,01,35A,009-001,REPUBLICAN,601,118,40,6,1100
Cecil,01,35A,009-001,UNAFFILIATED,130,21,7,1,332
Cecil,01,35B,009-002,DEMOCRAT,167,57,11,0,434
Cecil,01,35B,009-002,GREEN,1,0,0,0,2
Cecil,01,35B,009-002,LIBERTARIAN,7,0,0,1,10
Cecil,01,35B,009-002,OTHER PARTIES,6,3,2,0,20
Cecil,01,35B,009-002,REPUBLICAN,372,114,15,3,779
Cecil,01,35B,009-002,UNAFFILIATED,104,25,0,0,306
Cecil,,,Unable to Determine,DEMOCRAT,0,0,0,27,
Cecil,,,Unable to Determine,GREEN,0,0,0,0,
Cecil,,,Unable to Determine,LIBERTARIAN,0,0,0,0,
Cecil,,,Unable to Determine,OTHER PARTIES,0,0,0,2,
Cecil,,,Unable to Determine,REPUBLICAN,0,0,0,17,
Cecil,,,Unable to Determine,UNAFFILIATED,0,0,0,9,
Charles,05,28,001-001,DEMOCRAT,574,429,80,30,1868
Charles,05,28,001-001,GREEN,1,0,0,0,3
Charles,05,28,001-001,LIBERTARIAN,3,5,0,0,17
Charles,05,28,001-001,OTHER PARTIES,3,2,1,0,16
Charles,05,28,001-001,REPUBLICAN,329,233,38,15,969
Charles,05,28,001-001,UNAFFILIATED,147,88,15,12,638
Charles,05,28,001-002,DEMOCRAT,404,293,45,13,1086
Charles,05,28,001-002,GREEN,2,0,1,1,4
Charles,05,28,001-002,LIBERTARIAN,6,2,0,0,10
Charles,05,28,001-002,OTHER PARTIES,3,2,0,0,13
Charles,05,28,001-002,REPUBLICAN,506,230,32,15,1171
Charles,05,28,001-002,UNAFFILIATED,152,54,12,6,456
Charles,05,28,001-003,DEMOCRAT,474,347,37,25,1408
Charles,05,28,001-003,GREEN,3,0,0,0,7
Charles,05,28,001-003,LIBERTARIAN,2,2,0,1,11
Charles,05,28,001-003,OTHER PARTIES,5,3,0,0,12
Charles,05,28,001-003,REPUBLICAN,443,192,19,13,1097
Charles,05,28,001-003,UNAFFILIATED,183,66,14,8,567
Charles,05,28,001-004,DEMOCRAT,361,230,17,15,950
Charles,05,28,001-004,GREEN,1,0,0,0,2
Charles,05,28,001-004,LIBERTARIAN,3,2,0,0,15
Charles,05,28,001-004,OTHER PARTIES,4,1,1,0,15
Charles,05,28,001-004,REPUBLICAN,401,162,19,8,920
Charles,05,28,001-004,UNAFFILIATED,124,56,10,5,413
Charles,05,28,002-001,DEMOCRAT,240,92,17,3,602
Charles,05,28,002-001,GREEN,2,0,0,0,4
Charles,05,28,002-001,LIBERTARIAN,2,1,0,0,8
Charles,05,28,002-001,OTHER PARTIES,5,1,0,0,16
Charles,05,28,002-001,REPUBLICAN,305,50,9,2,606
Charles,05,28,002-001,UNAFFILIATED,96,25,2,0,271
Charles,05,28,003-001,DEMOCRAT,469,88,20,2,1114
Charles,05,28,003-001,GREEN,0,0,0,0,5
Charles,05,28,003-001,LIBERTARIAN,2,0,0,0,10
Charles,05,28,003-001,OTHER PARTIES,3,1,2,1,12
Charles,05,28,003-001,REPUBLICAN,358,49,9,4,724
Charles,05,28,003-001,UNAFFILIATED,127,11,1,0,379
Charles,05,28,004-001,DEMOCRAT,323,103,20,1,739
Charles,05,28,004-001,GREEN,1,0,1,0,4
Charles,05,28,004-001,LIBERTARIAN,5,0,0,0,13
Charles,05,28,004-001,OTHER PARTIES,2,0,0,1,7
Charles,05,28,004-001,REPUBLICAN,553,113,27,4,1083
Charles,05,28,004-001,UNAFFILIATED,150,26,2,1,388
Charles,05,28,004-002,DEMOCRAT,233,98,16,4,593
Charles,05,28,004-002,GREEN,0,1,0,0,2
Charles,05,28,004-002,LIBERTARIAN,4,2,0,0,11
Charles,05,28,004-002,OTHER PARTIES,5,2,0,0,13
Charles,05,28,004-002,REPUBLICAN,413,120,18,2,876
Charles,05,28,004-002,UNAFFILIATED,93,30,3,5,318
Charles,05,28,005-001,DEMOCRAT,510,147,22,3,1233
Charles,05,28,005-001,GREEN,1,0,0,0,2
Charles,05,28,005-001,LIBERTARIAN,3,0,0,2,12
Charles,05,28,005-001,OTHER PARTIES,5,0,0,0,12
Charles,05,28,005-001,REPUBLICAN,564,105,27,9,1219
Charles,05,28,005-001,UNAFFILIATED,175,28,11,3,540
Charles,05,28,006-001,DEMOCRAT,426,175,35,9,992
Charles,05,28,006-001,GREEN,0,1,0,0,4
Charles,05,28,006-001,LIBERTARIAN,4,1,0,1,14
Charles,05,28,006-001,OTHER PARTIES,3,1,2,0,14
Charles,05,28,006-001,REPUBLICAN,395,136,22,4,864
Charles,05,28,006-001,UNAFFILIATED,133,42,8,4,403
Charles,05,28,006-002,DEMOCRAT,917,652,62,37,2425
Charles,05,28,006-002,GREEN,5,1,0,0,5
Charles,05,28,006-002,LIBERTARIAN,5,5,1,0,25
Charles,05,28,006-002,OTHER PARTIES,8,0,0,1,15
Charles,05,28,006-002,REPUBLICAN,361,163,24,5,919
Charles,05,28,006-002,UNAFFILIATED,164,92,10,9,591
Charles,05,28,006-003,DEMOCRAT,838,386,28,39,1897
Charles,05,28,006-003,GREEN,2,1,0,0,3
Charles,05,28,006-003,LIBERTARIAN,7,0,0,0,15
Charles,05,28,006-003,OTHER PARTIES,4,0,0,0,6
Charles,05,28,006-003,REPUBLICAN,103,49,9,4,319
Charles,05,28,006-003,UNAFFILIATED,139,37,8,8,403
Charles,05,28,006-004,DEMOCRAT,1095,442,51,48,2659
Charles,05,28,006-004,GREEN,0,1,0,0,2
Charles,05,28,006-004,LIBERTARIAN,4,0,0,0,10
Charles,05,28,006-004,OTHER PARTIES,2,0,0,1,16
Charles,05,28,006-004,REPUBLICAN,130,47,8,4,363
Charles,05,28,006-004,UNAFFILIATED,149,49,11,5,518
Charles,05,28,006-005,DEMOCRAT,1219,483,41,52,3023
Charles,05,28,006-005,GREEN,1,1,0,0,2
Charles,05,28,006-005,LIBERTARIAN,3,0,1,0,17
Charles,05,28,006-005,OTHER PARTIES,4,0,0,1,12
Charles,05,28,006-005,REPUBLICAN,86,35,10,4,284
Charles,05,28,006-005,UNAFFILIATED,155,49,6,7,502
Charles,05,28,006-006,DEMOCRAT,860,252,24,38,2001
Charles,05,28,006-006,GREEN,0,0,0,0,3
Charles,05,28,006-006,LIBERTARIAN,1,0,0,0,11
Charles,05,28,006-006,OTHER PARTIES,3,3,0,0,18
Charles,05,28,006-006,REPUBLICAN,283,71,8,6,618
Charles,05,28,006-006,UNAFFILIATED,143,34,8,6,521
Charles,05,28,006-007,DEMOCRAT,837,293,27,48,2401
Charles,05,28,006-007,GREEN,1,1,0,0,5
Charles,05,28,006-007,LIBERTARIAN,6,1,0,0,20
Charles,05,28,006-007,OTHER PARTIES,3,0,0,0,16
Charles,05,28,006-007,REPUBLICAN,134,43,7,2,423
Charles,05,28,006-007,UNAFFILIATED,108,26,5,5,469
Charles,05,28,006-008,DEMOCRAT,583,140,14,31,1370
Charles,05,28,006-008,GREEN,1,0,0,0,3
Charles,05,28,006-008,LIBERTARIAN,5,0,0,0,12
Charles,05,28,006-008,OTHER PARTIES,2,1,0,0,9
Charles,05,28,006-008,REPUBLICAN,105,17,5,3,257
Charles,05,28,006-008,UNAFFILIATED,85,17,4,4,303
Charles,05,28,006-009,DEMOCRAT,759,242,23,30,1858
Charles,05,28,006-009,GREEN,0,0,0,0,3
Charles,05,28,006-009,LIBERTARIAN,4,1,1,0,13
Charles,05,28,006-009,OTHER PARTIES,4,1,0,0,9
Charles,05,28,006-009,REPUBLICAN,82,28,6,1,262
Charles,05,28,006-009,UNAFFILIATED,98,24,4,3,352
Charles,05,28,006-010,DEMOCRAT,1181,640,39,19,2742
Charles,05,28,006-010,GREEN,1,1,0,0,4
Charles,05,28,006-010,LIBERTARIAN,1,1,0,0,10
Charles,05,28,006-010,OTHER PARTIES,5,1,0,0,18
Charles,05,28,006-010,REPUBLICAN,131,59,9,3,333
Charles,05,28,006-010,UNAFFILIATED,180,71,4,6,512
Charles,05,28,006-011,DEMOCRAT,673,316,17,57,1619
Charles,05,28,006-011,GREEN,0,0,0,0,4
Charles,05,28,006-011,LIBERTARIAN,1,1,0,0,6
Charles,05,28,006-011,OTHER PARTIES,2,0,0,0,8
Charles,05,28,006-011,REPUBLICAN,119,44,5,9,301
Charles,05,28,006-011,UNAFFILIATED,136,39,4,8,353
Charles,05,27A,006-012,DEMOCRAT,439,138,17,42,983
Charles,05,27A,006-012,GREEN,1,0,0,0,2
Charles,05,27A,006-012,LIBERTARIAN,1,0,0,0,5
Charles,05,27A,006-012,OTHER PARTIES,5,0,1,0,9
Charles,05,27A,006-012,REPUBLICAN,84,23,3,8,210
Charles,05,27A,006-012,UNAFFILIATED,64,17,1,4,261
Charles,05,28,006-013,DEMOCRAT,1062,432,47,43,2465
Charles,05,28,006-013,GREEN,2,0,1,0,10
Charles,05,28,006-013,LIBERTARIAN,1,2,1,0,8
Charles,05,28,006-013,OTHER PARTIES,7,0,0,0,23
Charles,05,28,006-013,REPUBLICAN,236,90,14,3,619
Charles,05,28,006-013,UNAFFILIATED,206,48,10,4,595
Charles,05,28,006-014,DEMOCRAT,1112,700,57,39,2780
Charles,05,28,006-014,GREEN,0,1,0,0,7
Charles,05,28,006-014,LIBERTARIAN,7,2,0,1,18
Charles,05,28,006-014,OTHER PARTIES,7,2,0,2,17
Charles,05,28,006-014,REPUBLICAN,268,121,17,8,637
Charles,05,28,006-014,UNAFFILIATED,221,80,18,10,642
Charles,05,28,006-015,DEMOCRAT,751,229,28,29,1721
Charles,05,28,006-015,GREEN,1,1,0,0,7
Charles,05,28,006-015,LIBERTARIAN,6,0,1,0,11
Charles,05,28,006-015,OTHER PARTIES,4,1,0,0,8
Charles,05,28,006-015,REPUBLICAN,76,14,7,1,188
Charles,05,28,006-015,UNAFFILIATED,103,21,7,5,341
Charles,05,28,006-016,DEMOCRAT,495,174,20,23,1095
Charles,05,28,006-016,GREEN,1,0,0,0,3
Charles,05,28,006-016,LIBERTARIAN,2,0,0,0,8
Charles,05,28,006-016,OTHER PARTIES,0,0,0,0,5
Charles,05,28,006-016,REPUBLICAN,132,21,5,2,275
Charles,05,28,006-016,UNAFFILIATED,118,25,4,1,331
Charles,05,28,006-017,DEMOCRAT,476,148,15,13,1086
Charles,05,28,006-017,GREEN,1,0,1,0,6
Charles,05,28,006-017,LIBERTARIAN,2,0,0,0,3
Charles,05,28,006-017,OTHER PARTIES,4,2,1,1,9
Charles,05,28,006-017,REPUBLICAN,113,36,5,1,257
Charles,05,28,006-017,UNAFFILIATED,79,19,6,0,255
Charles,05,28,006-018,DEMOCRAT,1168,652,30,41,2890
Charles,05,28,006-018,GREEN,2,0,0,0,5
Charles,05,28,006-018,LIBERTARIAN,1,1,0,0,6
Charles,05,28,006-018,OTHER PARTIES,3,4,0,1,13
Charles,05,28,006-018,REPUBLICAN,89,34,6,1,247
Charles,05,28,006-018,UNAFFILIATED,161,72,6,9,532
Charles,05,28,006-019,DEMOCRAT,703,248,32,20,1456
Charles,05,28,006-019,GREEN,0,0,0,0,1
Charles,05,28,006-019,LIBERTARIAN,4,1,0,0,16
Charles,05,28,006-019,OTHER PARTIES,3,1,0,0,8
Charles,05,28,006-019,REPUBLICAN,198,92,5,4,523
Charles,05,28,006-019,UNAFFILIATED,198,48,7,8,476
Charles,05,28,006-020,DEMOCRAT,379,127,17,15,821
Charles,05,28,006-020,GREEN,0,0,0,0,1
Charles,05,28,006-020,LIBERTARIAN,2,0,0,0,9
Charles,05,28,006-020,OTHER PARTIES,2,1,0,0,8
Charles,05,28,006-020,REPUBLICAN,120,31,4,0,265
Charles,05,28,006-020,UNAFFILIATED,78,27,8,1,247
Charles,05,28,006-021,DEMOCRAT,428,274,18,12,1093
Charles,05,28,006-021,GREEN,0,1,0,0,1
Charles,05,28,006-021,LIBERTARIAN,2,0,0,0,6
Charles,05,28,006-021,OTHER PARTIES,2,0,0,0,4
Charles,05,28,006-021,REPUBLICAN,96,40,3,0,242
Charles,05,28,006-021,UNAFFILIATED,110,30,10,3,316
Charles,05,27A,006-022,DEMOCRAT,731,214,15,27,1782
Charles,05,27A,006-022,GREEN,0,0,0,0,2
Charles,05,27A,006-022,LIBERTARIAN,1,1,0,0,11
Charles,05,27A,006-022,OTHER PARTIES,3,0,0,1,11
Charles,05,27A,006-022,REPUBLICAN,78,17,4,4,216
Charles,05,27A,006-022,UNAFFILIATED,84,18,3,6,304
Charles,05,28,007-001,DEMOCRAT,226,69,7,20,518
Charles,05,28,007-001,GREEN,1,0,0,0,1
Charles,05,28,007-001,LIBERTARIAN,2,3,0,0,10
Charles,05,28,007-001,OTHER PARTIES,2,1,0,0,6
Charles,05,28,007-001,REPUBLICAN,179,37,2,5,410
Charles,05,28,007-001,UNAFFILIATED,75,12,2,7,261
Charles,05,28,007-002,DEMOCRAT,846,101,23,30,1800
Charles,05,28,007-002,GREEN,2,0,0,0,6
Charles,05,28,007-002,LIBERTARIAN,6,0,0,0,10
Charles,05,28,007-002,OTHER PARTIES,1,1,0,0,6
Charles,05,28,007-002,REPUBLICAN,183,22,7,5,371
Charles,05,28,007-002,UNAFFILIATED,138,10,3,4,393
Charles,05,28,007-003,DEMOCRAT,960,298,41,16,2224
Charles,05,28,007-003,GREEN,1,0,2,0,8
Charles,05,28,007-003,LIBERTARIAN,5,0,0,0,14
Charles,05,28,007-003,OTHER PARTIES,1,2,0,0,7
Charles,05,28,007-003,REPUBLICAN,221,55,13,4,543
Charles,05,28,007-003,UNAFFILIATED,145,30,8,4,496
Charles,05,28,007-004,DEMOCRAT,1050,299,34,45,2139
Charles,05,28,007-004,GREEN,3,0,0,0,6
Charles,05,28,007-004,LIBERTARIAN,4,0,0,0,6
Charles,05,28,007-004,OTHER PARTIES,3,1,0,0,8
Charles,05,28,007-004,REPUBLICAN,172,31,7,8,359
Charles,05,28,007-004,UNAFFILIATED,143,26,8,6,372
Charles,05,28,008-001,DEMOCRAT,656,258,19,13,1517
Charles,05,28,008-001,GREEN,1,0,0,0,6
Charles,05,28,008-001,LIBERTARIAN,13,2,0,0,26
Charles,05,28,008-001,OTHER PARTIES,2,2,1,0,16
Charles,05,28,008-001,REPUBLICAN,638,159,33,10,1410
Charles,05,28,008-001,UNAFFILIATED,191,53,5,5,601
Charles,05,27A,008-002,DEMOCRAT,550,196,28,13,1237
Charles,05,27A,008-002,GREEN,3,0,0,0,6
Charles,05,27A,008-002,LIBERTARIAN,4,0,0,0,14
Charles,05,27A,008-002,OTHER PARTIES,7,0,0,0,14
Charles,05,27A,008-002,REPUBLICAN,285,77,17,4,619
Charles,05,27A,008-002,UNAFFILIATED,125,19,3,3,370
Charles,05,27A,008-003,DEMOCRAT,491,134,23,9,1077
Charles,05,27A,008-003,GREEN,0,0,0,0,1
Charles,05,27A,008-003,LIBERTARIAN,3,1,0,0,10
Charles,05,27A,008-003,OTHER PARTIES,3,0,0,0,11
Charles,05,27A,008-003,REPUBLICAN,182,48,5,1,390
Charles,05,27A,008-003,UNAFFILIATED,119,14,6,1,346
Charles,05,28,008-004,DEMOCRAT,944,702,44,57,2585
Charles,05,28,008-004,GREEN,0,0,0,0,0
Charles,05,28,008-004,LIBERTARIAN,9,2,0,0,22
Charles,05,28,008-004,OTHER PARTIES,4,1,1,0,15
Charles,05,28,008-004,REPUBLICAN,346,141,22,3,903
Charles,05,28,008-004,UNAFFILIATED,190,80,10,5,662
Charles,05,27A,008-005,DEMOCRAT,80,23,6,5,197
Charles,05,27A,008-005,GREEN,0,0,0,0,1
Charles,05,27A,008-005,LIBERTARIAN,0,0,0,0,2
Charles,05,27A,008-005,OTHER PARTIES,1,0,0,0,5
Charles,05,27A,008-005,REPUBLICAN,89,19,3,4,197
Charles,05,27A,008-005,UNAFFILIATED,24,6,2,3,91
Charles,05,27A,009-001,DEMOCRAT,537,266,26,21,1305
Charles,05,27A,009-001,GREEN,0,0,0,0,4
Charles,05,27A,009-001,LIBERTARIAN,5,1,0,0,13
Charles,05,27A,009-001,OTHER PARTIES,10,0,0,0,19
Charles,05,27A,009-001,REPUBLICAN,367,101,13,6,755
Charles,05,27A,009-001,UNAFFILIATED,147,37,8,3,435
Charles,05,27A,009-002,DEMOCRAT,433,130,27,5,1003
Charles,05,27A,009-002,GREEN,2,0,0,0,4
Charles,05,27A,009-002,LIBERTARIAN,2,3,0,0,12
Charles,05,27A,009-002,OTHER PARTIES,5,1,0,0,12
Charles,05,27A,009-002,REPUBLICAN,498,69,20,10,907
Charles,05,27A,009-002,UNAFFILIATED,164,33,8,2,460
Charles,05,28,010-001,DEMOCRAT,679,224,28,16,1584
Charles,05,28,010-001,GREEN,2,0,0,0,8
Charles,05,28,010-001,LIBERTARIAN,4,0,0,0,11
Charles,05,28,010-001,OTHER PARTIES,1,2,0,0,15
Charles,05,28,010-001,REPUBLICAN,331,62,14,9,720
Charles,05,28,010-001,UNAFFILIATED,143,25,10,4,457
Charles,,,Unable to Determine,DEMOCRAT,0,0,0,10,
Charles,,,Unable to Determine,GREEN,0,0,0,0,
Charles,,,Unable to Determine,LIBERTARIAN,0,0,0,0,
Charles,,,Unable to Determine,OTHER PARTIES,0,0,0,0,
Charles,,,Unable to Determine,REPUBLICAN,0,0,0,1,
Charles,,,Unable to Determine,UNAFFILIATED,0,0,0,1,
Dorchester,01,37B,001-001,DEMOCRAT,137,34,8,2,296
Dorchester,01,37B,001-001,GREEN,0,0,0,0,1
Dorchester,01,37B,001-001,LIBERTARIAN,1,0,0,0,3
Dorchester,01,37B,001-001,OTHER PARTIES,2,1,1,0,4
Dorchester,01,37B,001-001,REPUBLICAN,365,39,22,1,628
Dorchester,01,37B,001-001,UNAFFILIATED,61,2,2,1,179
Dorchester,01,37B,002-001,DEMOCRAT,137,33,6,1,298
Dorchester,01,37B,002-001,GREEN,1,1,0,0,4
Dorchester,01,37B,002-001,LIBERTARIAN,5,0,0,0,5
Dorchester,01,37B,002-001,OTHER PARTIES,5,0,0,1,7
Dorchester,01,37B,002-001,REPUBLICAN,413,62,18,4,681
Dorchester,01,37B,002-001,UNAFFILIATED,58,4,4,3,174
Dorchester,01,37A,002-002,DEMOCRAT,59,5,3,0,123
Dorchester,01,37A,002-002,GREEN,0,0,0,0,0
Dorchester,01,37A,002-002,LIBERTARIAN,0,0,0,0,2
Dorchester,01,37A,002-002,OTHER PARTIES,0,0,0,0,1
Dorchester,01,37A,002-002,REPUBLICAN,24,4,5,0,55
Dorchester,01,37A,002-002,UNAFFILIATED,9,0,1,0,35
Dorchester,01,37B,002-003,DEMOCRAT,11,9,2,0,26
Dorchester,01,37B,002-003,GREEN,0,0,0,0,0
Dorchester,01,37B,002-003,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37B,002-003,OTHER PARTIES,0,0,0,0,1
Dorchester,01,37B,002-003,REPUBLICAN,43,22,2,0,80
Dorchester,01,37B,002-003,UNAFFILIATED,7,0,0,0,12
Dorchester,01,37A,002-004,DEMOCRAT,29,3,2,0,68
Dorchester,01,37A,002-004,GREEN,0,0,0,0,1
Dorchester,01,37A,002-004,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37A,002-004,OTHER PARTIES,2,0,0,0,3
Dorchester,01,37A,002-004,REPUBLICAN,67,11,1,0,109
Dorchester,01,37A,002-004,UNAFFILIATED,9,3,0,0,26
Dorchester,01,37B,003-001,DEMOCRAT,56,7,3,4,105
Dorchester,01,37B,003-001,GREEN,0,0,0,0,0
Dorchester,01,37B,003-001,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37B,003-001,OTHER PARTIES,0,0,0,0,0
Dorchester,01,37B,003-001,REPUBLICAN,67,11,2,0,105
Dorchester,01,37B,003-001,UNAFFILIATED,16,1,1,1,32
Dorchester,01,37A,003-002,DEMOCRAT,82,16,4,3,201
Dorchester,01,37A,003-002,GREEN,0,0,0,0,0
Dorchester,01,37A,003-002,LIBERTARIAN,0,0,0,0,1
Dorchester,01,37A,003-002,OTHER PARTIES,1,0,0,0,1
Dorchester,01,37A,003-002,REPUBLICAN,62,9,12,0,103
Dorchester,01,37A,003-002,UNAFFILIATED,15,2,1,0,42
Dorchester,01,37B,004-001,DEMOCRAT,19,10,0,0,39
Dorchester,01,37B,004-001,GREEN,0,0,0,0,0
Dorchester,01,37B,004-001,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37B,004-001,OTHER PARTIES,1,0,0,0,2
Dorchester,01,37B,004-001,REPUBLICAN,56,13,2,0,100
Dorchester,01,37B,004-001,UNAFFILIATED,6,1,0,1,17
Dorchester,01,37B,005-001,DEMOCRAT,41,4,7,0,82
Dorchester,01,37B,005-001,GREEN,1,0,0,0,1
Dorchester,01,37B,005-001,LIBERTARIAN,1,0,0,0,1
Dorchester,01,37B,005-001,OTHER PARTIES,0,1,0,0,1
Dorchester,01,37B,005-001,REPUBLICAN,59,7,2,0,94
Dorchester,01,37B,005-001,UNAFFILIATED,9,1,0,0,24
Dorchester,01,37B,006-001,DEMOCRAT,65,9,7,1,113
Dorchester,01,37B,006-001,GREEN,0,0,0,0,1
Dorchester,01,37B,006-001,LIBERTARIAN,2,0,0,0,2
Dorchester,01,37B,006-001,OTHER PARTIES,1,0,0,0,3
Dorchester,01,37B,006-001,REPUBLICAN,95,9,6,1,146
Dorchester,01,37B,006-001,UNAFFILIATED,13,1,1,0,33
Dorchester,01,37B,007-001,DEMOCRAT,118,83,12,6,341
Dorchester,01,37B,007-001,GREEN,0,0,0,0,1
Dorchester,01,37B,007-001,LIBERTARIAN,2,0,0,0,3
Dorchester,01,37B,007-001,OTHER PARTIES,0,0,0,0,2
Dorchester,01,37B,007-001,REPUBLICAN,118,82,14,3,312
Dorchester,01,37B,007-001,UNAFFILIATED,31,17,2,1,135
Dorchester,01,37A,007-002,DEMOCRAT,707,332,48,8,2514
Dorchester,01,37A,007-002,GREEN,0,0,0,0,1
Dorchester,01,37A,007-002,LIBERTARIAN,4,1,1,1,17
Dorchester,01,37A,007-002,OTHER PARTIES,2,2,0,0,14
Dorchester,01,37A,007-002,REPUBLICAN,74,46,9,2,319
Dorchester,01,37A,007-002,UNAFFILIATED,57,22,7,3,410
Dorchester,01,37B,007-003,DEMOCRAT,56,44,7,1,149
Dorchester,01,37B,007-003,GREEN,1,0,0,0,1
Dorchester,01,37B,007-003,LIBERTARIAN,0,0,0,0,1
Dorchester,01,37B,007-003,OTHER PARTIES,2,2,0,0,4
